file_name,SMILES
2423.png,[H]N1C2C(=NC(=CN=2)C2C([Ar])=C(OC)C(OC)=C(OC)C=2)C(C(N(C2CC(OC([C@]3([C@@]4(C[C@](C=C4)([H])[C@]3(CC(=O)N)[H])[H])[H])=O)OC2)C#N)=O)=C1
2424.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C3CN(CC)CCN3Cc3ccc(-n4c(C(=O)NCCN5CCN(CC)CC5)nnc4-c4c(O)cc(O)c(C(C)C)c4C#N)cc3)[C@]1([H])C2
2425.png,[H][C@]1(CC(=O)NOc2cc(OC)c(CC)cc2-c2nnc(C(N)=O)n2-c2ccc(CN3CCOC(N=[N+]=[N-])C3)cc2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
2426.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(C1C(OC)=CC(OC)=C(C2N(C3C=CC(CN4CCOCC4)=CC=3)C(C(=O)N)=NN=2)C=1)C(O)=O)[H])CC(=O)N
2427.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(C1N(C(C2C=NC(Nc3c(=O)[n](C)cc(C4C(CO)=C(N5S(=O)(=O)C6C(=CC(=CC=6)C6CC6)CC5)C=CC=4)c3)=CC=2)=O)CCOC1)C(O)=O)[H])CC(=O)N
2428.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(n3nc(C(F)F)cc(Cn4cnc(C)c(Oc5cc(Cl)cc(C#N)c5)c4=O)c3=O)C=C[C@]1([H])C2
2429.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C(Oc3cc4c(CCC)ncc(Cc5ccc6cccc(OCCNC(C)=O)c6n5)c4cc3OC)[N+](=O)[O-])[C@]1([H])C2
2430.png,[H][C@@]1(CC([C@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])CC(=O)N)[C@@](CNS(CC)(=O)=O)([H])CC1)Nc1o[n]c(C2(CCC2)C(F)(F)F)[n]1
2431.png,[H][C@]1([C@@]2(C=C(CC(S(NC([C@]3(CC[C@@](Nc4o[n]c(C5(CCC5)C(F)(F)F)[n]4)([H])CC3)[H])N=C=[N-])(=O)=O)(C)C)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2432.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3c(COc4ccc(C(C)C)c(C)c4)ccc4oc(-c5cccc(C(=O)O)c5)nc34)[C@]1([H])C2
2433.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C3CN(c4nc5ccccc5nc4NCC(C)CN=C=[N-])CCN3Cc3cc(Cl)ccc3Cl)[C@]1([H])C2
2434.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(C2CN(Cc3ccc(C(=O)O)cc3)C(=O)N2c2cc(C)c(C(=O)NCc3cccnc3)s2)[C@]2([H])C=C[C@@]1([H])C2
2435.png,[H][n]1c(O)c(-[n]2c(C([C@@]3([C@]4(C[C@@](C=C4)([H])[C@@]3(C(O)=O)[H])[H])[H])C(=O)N)c(CC#N)[n]c2C)c(C)[n]1
2436.png,[H][n]1c(O)c(-[n]2c(C)[n]c(C)[n]2)c(COC([C@]2([C@@]3(C[C@](C=C3)([H])[C@]2(CC(=O)N)[H])[H])[H])=O)[n]1
2437.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C(=O)N)NC(c1c(F)cccc1)(CO)C)[H])[H])C(O)=O
2438.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2C(NC)c1cccc(Cl)c1OC(C)C
2439.png,[H][n]1c(-c2[n]ccc(Oc3c(F)ccc(C(Nc4c(F)ccc(C)c4)=O)c3)c2)c(C2[C@]3([C@]([C@](C(O)=O)([H])[C@@](C3)([H])C=2)(CC(=O)N)[H])[H])c(C(N2CC(O)CCC2)=O)c1
2440.png,[H][n]1c(-c2[n]ccc(Oc3cc(C(Nc4c(F)ccc(C)c4)=O)ccc3[Ar])c2)cc(C(NC([C@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])CC(=O)N)C(CO)O)=O)c1
2441.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(C1COS(C=C)(CC)(CO)(OC)C([N+](=O)[O-])C1)C2
2442.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1OS(C(OC(CCC#CC#C)=O)COC(C)C)(C)CCC1)=O)[H])[H])CC(=O)N
2443.png,[H][C@]1([C@]2(C(COc3c(OCc4[s]c5CNC(Cc5[n]4)CC)cc4c(c([n]c[n]4)Nc4cc(Cl)c(Cl)cc4)c3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NC#N)=O
2444.png,[H][C@]1([C@@]2(C=C(c3c([C@@]4(C(C(Nc5c6c([n]c(cc6)C)ccc5C)=O)=CNC(=O)C4)[H])ccc(F)c3)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2445.png,[H][C@]1(CC(=O)NC#C)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3c(N=C=O)cc(C(F)(F)F)cc3C(F)(F)F)[C@]1([H])C2
2446.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC23CCCCC2[Ir]C2N(C)c4ccccc4N23)[C@@]2([H])C=C[C@]1([H])C2C#N
2447.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cc(C(=O)O)cc(-n3c(-c4ccccc4)cc4c5ccc([C@@]6(C(=O)O)[C@]([H])(CC(N)=O)[C@]7([H])C=C[C@@]6([H])C7)cc5ccc43)c2)[C@@]2([H])C=C[C@]1([H])C2
2448.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3c4ccoc4c(OCC(=O)OC)c4oc(=O)ccc34)[C@]1([H])C2
2449.png,[H][C@]1([C@@]2(C=C(C3[C@@]4([C@@]([C@](C(O)=O)([H])[C@]3(C=C4)[H])(C3N(CCCCC(OC)=O)C4C(=CC=C(C=4)C(OC)=O)C=3C3CCCCC3)CC(=O)N)[H])[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2450.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NC1=C(OCC)C=C2C(N=C(N=C2NC2C(C(=O)N)=CC([H])=CC=2)C2C(N)=NC=CC=2[Ar])=C1)=O
2451.png,[H][C@]1([C@]2(C[C@@](C=C2C([N+]([O-])=O)OC(c2[n]c(C(N3CCC(OC(c4ccccc4)c4ccccc4)CC3)C)ccc2)=O)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2452.png,*N(c1nc2cc(C(=O)Nc3ccc4ncsc4c3)c(N(CC)CC)cc2n1[H])[C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
2453.png,[H]n1c(Nc2ccccc2C(F)(F)F)nc2cc(C(=O)Nc3ccc4cnn(C#CC#C)c4c3)c(N3CC(C)NC(C)C3OC(=O)[C@]3([H])[C@]([H])(CC(N)=O)[C@]4([H])C=C[C@@]3([H])C4)cc21
2454.png,[H][C@]1(CC(=O)Nc2ccncc2-c2ccc3cccc(C(=O)Nc4nncs4)c3n2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
2455.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1cc(OCC=C)ccc1/C=C/C1=C(C(=NOC)C(N)=O)CC(C#C)C1
2456.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NN(S(C1CC1)(=O)=O)C1N=CC(C2N3C(=NC(=N3)NC(C3CC3)=O)C=CC=2)=CC=1)=O
2457.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)CC(OC(CNS(C1C=C(N=[N+]=[N-])C(COO)=CC=1)(=O)=O)=O)(C)C)[H])CC(=O)N
2458.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2c1cc(C)c(C)c(C(=O)c2cccs2)c1
2459.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(N(c1c(N)ccc(-c2c[n]c(C#CC#C)cc2)c1)C(C1CCOCC1)=O)C(O)=O)[H])CC(=O)N
2460.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(C2=C(c3ccc(N)c(NC(=O)C4CCOCC4)c3)CCC2)[C@]2([H])C=C[C@@]1([H])C2
2461.png,[H][C@@]1([C@@]2(C[C@](C=C2c2c(C(Nc3[s]c(-c4c(C)occ4)[n][n]3)=O)c(F)ccc2S(NCC2CC2)(=O)=O)([H])[C@]1(C(C(=O)N)C#C)[H])[H])C(O)=O
2462.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])C1C=C(C2(CCC2)C2SC(NC(C3C(F)=CC=C(S(=O)(=O)N)C=3)=O)=NN=2)C=C(F)C=1)CC(=O)N
2463.png,*N1C(=O)CN(C(C)(C)C)CC1C1=C[C@]2([H])C[C@@]1([H])[C@]([H])(C(=O)O)[C@]2([H])CC(N)=O
2464.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(Oc1c2c(c([n]c([n]2)-c2c[n]ccc2)Nc2cc(C#N)ccc2)cc([C@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])CC(=O)N)c1-c1ccc(F)cc1)=O)[H])[H])CC(=O)N[*]
2465.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3ccc(OC)cc3-c3ccc4nc(-c5cccnc5)nc(Nc5ccccc5OC)c4c3)C=C[C@]1([H])C2
2466.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1cc(-c3nn(C4CC4)cc3-c3ccc4nc(NC(=O)c5ccncc5)cn4n3)ccc1F)C2
2467.png,[H][n]1c(=O)c(OCC2C=C([C@@]3([C@@]4(C[C@](C=C4)([H])[C@]3(CC(=O)N)[H])[H])C(O)=O)C=CC=2)c(C(O)=O)[n]c1CC1C2C(=CC=CC=2N=C=[N-])C=CC=1
2468.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1C2(C(=O)NC(=O)C2)Cc2c1ccc(c2[H])NC(C[n]1c2c3c(NC(C[n]3c1=O)=O)ccc2C#C)=O)=O)[H])[H])CC(=O)N
2469.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C(=O)N)C#CC#C)[H])[H])C(OCOc1cc(/C(/c2cc(OC(=O)C)ccc2)=C/c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)ccc1)=O
2470.png,[H]n1c(C2CC2)nc2c(C(O)(c3ccns3)c3cc(C4=C[C@@]5([H])C[C@]4([H])[C@@]([H])(CC(N)=O)[C@@]5([H])C(=O)O)ns3)cc(-c3c(C)noc3C)cc21
2471.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3cccc(-c4c(C)c(-c5cccc(C#CC#C)c5)nn4/C=C\c4nc(OC=O)cs4)c3)[C@]1([H])C2
2472.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)C2COCCN2C(=O)[C@]23Cn4c(c(C5CCCCC5)c5ccc(C(=O)NS(=O)(=O)N(C)C)cc54)-c4ccccc4[C@@]2([H])C3)[C@]2([H])C=C[C@@]1([H])C2
2473.png,[H][n]1c(=O)c(-c2[n]([H])c3c(c(cc(c3)-[n]3c[n]cc3)C)[n]2)c(NC(c2[n]cccc2)(C2[C@@]3([C@@]([C@@](CC(=O)N)([H])[C@](C3)([H])C=2NC(C[C@@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])[H])=O)(C(O)=O)[H])[H])Cc2c(F)cccc2)cc1
2474.png,[H]n1c(Cc2ccc(N)cc2)nc2c(nnn2C(CCCc2ccccc2)COC(=O)[C@]2([H])[C@]([H])(CC(N)=O)[C@]3([H])C=C[C@@]2(C#C)C3)c1=O
2475.png,[H]n1c(Cc2ccc(OC)c(C(C(N)=O)[C@@]3([H])[C@@]([H])(C(=O)O)[C@@]4([H])C=C[C@]3([H])C4)c2)nc2c(nnn2C(C)CCCc2ccccc2C#C)c1=O
2476.png,[H][n]1c(=O)c2[n][n][n](C([C@]3([C@]4(C[C@@](C([Ar])=C4)([H])[C@@]3(C(O)=O)[H])[H])CC(=O)N)(CCCc3ccccc3)C)c2[n]c1Cc1cc(Cl)c(Cl)cc1
2477.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(Oc1cc(C)oc(=O)c1C(=O)/C=C/c1nccs1)C2
2478.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1csc(-c2nc(S(=O)(=O)c3ccccc3)c(NC3CC3)o2)c1
2479.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)ON(C)c2oc(-c3cccs3)nc2S(=O)(=O)c2ccc(Cl)cc2)[C@@]2([H])C=C[C@]1([H])C2
2480.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(C(C1N=C(NC2C=CC(Cl)=CC=2)SC=1)(C(O)=O)C)C(O)=O)[H])CC(=O)N
2481.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NC(N1CCOCC1)c1ccc(-c2c3c(c(c(c[n]3)C#N)Nc3c(Cl)cc(Cl)c(OC)c3)[s]c2)cc1)=O
2482.png,[H][C@@]1(CC(N)=O)[C@]2(CN(CCO)C3CCN(C(=O)Nc4cc(Oc5ccc([N+](=O)[O-])cc5F)ccn4)CC3)C=C[C@@]([H])(C2)[C@]1([H])C(=O)O
2483.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(c1c(F)c(Oc2cc(NC(N3CCC(N(C)C)CC3)=O)[n]cc2)ccc1[N+]([O-])=O)C(=O)N)[H])[H])C(O)=O
2484.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C(C#CC#C)C3(C)Oc4ccc(Nc5nc(NCC)c6occc6n5)cc4NC3=O)[C@]1([H])C2
2485.png,[H][C@]1([C@]2(C[C@@](C=C2C([n]2c3c(cccc3)[n](CC(C(OC)=O)O)c2=O)(c2c3c(cccc3C)[n](C)c2)OC([C@]2([C@@]3(C[C@](C=C3)([H])[C@]2(CC(=O)N)[H])[H])[H])=O)([H])[C@@]1(C(O)=O)[H])[H])C([H])([H])C(=O)N
2486.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1c(-c2nc(-c3cnn(C)c3)cc3nccn23)cnn1C1(C[N+]#[C-])CCN(C(C)=O)C1
2487.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(C1N(CC(F)(F)F)CC1(CC#N)n1ccc(-c3nc(-c4cnn(C)c4)cc4nccn34)c1)C2
2488.png,[H][C@]12C[C@@]1(c1c([C@@]3([C@@]4(C[C@](C=C4)([H])[C@]3(CC(=O)N)[H])[H])C(O)=O)cc(/C(=N/O)/Cl)cc1)CN(C(C(F)(F)F)=O)C2
2489.png,[H][n]1c2c(cc(c[n]2)C(C[C@@]23[C@@](C(O)=O)([H])[C@@](CC(NC#C)=O)([H])[C@](C2)([H])C=C3)(C)C)c(C)cc1=O
2490.png,[H][C@]1([C@]2(C(C3C(NC([C@@]4(N(C(C5([H])N(C6CCN(C(OCC)=O)CC6)CC5)=O)C[C@](Sc5c(OC)cccc5)([H])C4C#CC#C)[H])=O)(C#N)C3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2491.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(ONC(c1c(Nc2cc(C)c(-[n]3[n]cc[n]3)[n]c2)[n]c(N[C@]2([C@](N)([H])CCCC2)[H])c(F)c1)=O)=O)[H])[H])CC(=O)N
2492.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2C(CC)CCC(=O)OC1CC(C)(CC)N(OC(C)c2ccccc2)C(C)(CC)C1C
2493.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C3C(OC(=O)CCCCCC)C(C)C(C)(CC)N(OC(C)c4ccccc4)C3(C)CC)[C@]1([H])C2
2494.png,[7*]c1c([8*])c([9*])c([10*])c([11*])c1OC(=O)c1ncn(S(=O)(=O)N(C)CNC(=O)C[C@@]2([H])[C@@]([H])(C(=O)O[C@@]3(C(=O)O)[C@]([H])(CC(N)=O)[C@]4([H])C=C[C@@]3([H])C4)[C@@]3([H])C=C[C@]2([H])C3)n1
2495.png,[H][C@]1([C@]2(C(c3c(C4OCC(CCC)CC4)cc(F)c(-c4cc(F)c(OC(F)(F)F)c(F)c4)c3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2496.png,[H][C@]1([C@]2(C[C@@](C=C2[C@@](B(O)O)(NC([C@](N(C(C2C(OC)=CC=C(F)C=2)=O)N=[N+]=[N-])(CCC([H])([H])NC(N[N+]([O-])=O)=N)[H])=O)CC(C)C)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2497.png,[H][C@@]1(O)[C@@]([H])(O)[C@]([H])(c2ccc(C#N)c(Cc3c(F)cc(CCC#N)cc3F)c2)O[C@]([H])(CO)[C@@]1([H])O[C@@]1(C(=O)O)[C@]([H])(CC(N)=O)[C@]2([H])C=C[C@@]1([H])C2
2498.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(C(CC(=O)OCC)NCc1ccc(C3(O)CCC(F)(F)CC3)cc1C#N)C2
2499.png,[H][C@]1([C@]2(C[C@@](C=C2C2C(/C=N/O)=CC=C(Cl)C=2)([H])[C@@]1(C(ON=[N+]=[N-])=O)[H])[H])CC(=O)N
2500.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C1C=C(S(N2CC(CNC3N4C(=C(C=N4)Br)N=C(C4C(Cl)=CC=CC=4)C=3C#CC#C)CCC2)(=O)=O)C(F)=CC=1)C(=O)N)[H])[H])C(O)=O
2501.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C(=O)N)C#CC#C)[H])[H])C(OC1C(C2OC(Br)=NC=2)=CC(OCC2C=CC=CC=2)=C([Ar])C=1)=O
2502.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)C23C=C(CCC4=CC5C=CC4C5)C(C=C2N=[N+]=[N-])C3)[C@]2([H])C=C[C@@]1([H])C2
2503.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(C2CC(C)CCN2C(=O)CN(CC(=O)OC)[C@]2([H])CC[C@@]([H])(N)CC2)[C@]2([H])C=C[C@@]1([H])C2
2504.png,[H]n1c(=O)c2scc(NC(=O)C[C@@]3([H])[C@@]([H])(C(=O)O)[C@@]4([H])C=C[C@]3([H])C4)c2c2c(-c3ccc(N)nc3)c(O)cc(C#N)c21
2505.png,[H][C@@]1(C(=O)O)[C@](CCc2nc(CCC)n(Cc3ccc(-c4ccccc4C#N)cc3)c(=O)c2Oc2cccc(OC)c2)(CC(N)=O)[C@]2([H])C=C[C@@]1([H])C2
2506.png,[H][C@]1(O)CC[C@@]([H])(n2c(=O)c(-c3cn(C)nc3C(C(N)=O)[C@@]3([H])[C@@]([H])(C(=O)O)[C@@]4([H])C=C[C@]3([H])C4)cc3c(C)nc(N)nc32)C1
2507.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1cc(C(Br)C(F)(F)F)cc(Cl)c1C)C2
2508.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(C1(CCN(C2C=NC(OC3C=CC=CC=3)=CC=2)CC1)C1C=CC([C@@](NC(=O)C)(C)[H])=CC=1)CC(=O)N)[H])C(O)=O
2509.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(c1c2O[C@@](COc2ccc1)(c1ccc(CN2CC(N(C(=O)C)C)CC2)cc1)[H])C(O)=O)[H])CC(=O)N
2510.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2CN1CCc2c(c3cccc(Cl)c3n2CC(C)(O)c2cccnc2)C1
2511.png,[H][C@]1([C@]2(C(c3[n]ccc(C(C[n]4c5c(cc(c[n]5)C)c5CN(CC(C#C)c45)C)O)c3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2512.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(C(O)[C@]([H])(C)NC(=O)c3cc(-c4ccc(C)cc4)c([C@@]4(C(=O)O)[C@]([H])(CC(N)=O)[C@]5([H])C=C[C@@]4([H])C5)c(N(C)C(=O)C4CCCC4)c3)C=C[C@]1([H])C2
2513.png,[H][n]1c2c(cc(cc2-c2[n]cc([C@]3([C@]4(C[C@@](C=C4)([H])[C@@]3(C(O)=O)[H])[H])C(C(=O)N)C#N)cc2)-c2cc(=O)[n](CC3CCOCC3)c(C)c2)[n]c1NC(OCC)=O
2514.png,[H][C@]1([C@]2(C(c3c(OC)c(OCCCc4ccccc4)c(OC)c(C(=O)C)c3Cl)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N([H])[H]
2515.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])N=[N+]=[N-])CC(NCC([Si](OC(c1ccccc1)CN)(C)C)(C)C)=O
2516.png,[H][n]1c2c(c(ccc2)OC)c(/C(/[*])=C2/C(c3c[n]ccc3)=NCC(OC([C@]3([C@@]4(C[C@](C=C4)([H])[C@]3(CC(=O)N)[H])[H])[H])=O)C/2)c1
2517.png,*=C1CCC(C2CCC3(CC2C2=C[C@]4([H])C[C@@]2([H])[C@]([H])(C(=O)O)[C@]4([H])CC(N)=O)OCCO3)CC1
2518.png,[H][C@]1([C@]2(C(OC(CNC(C3C(=O)N(Cc4c[n]c(Oc5cc(Cl)c(C([H])([H])[H])cc5)cc4)CCC=3O)=O)=O)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[N+]([O-])=O)CC(=O)N
2519.png,[H]n1c(-c2ccc(C)cc2)c([C@]23C=C[C@](N=C=[N-])(C2)[C@@]([H])(CC(N)=O)[C@@]3([H])C(=O)O)n2cccc2c1=O
2520.png,[H][n]1c(=O)c2[n](ccc2)cc1C1C=C([C@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])CC(=O)N)C(F)=CC=1
2521.png,[H][C@]1([C@@]2(C=C(c3c4[n](cc([n](c4=O)N=[N+]=[N-])C4C=C5OCOC5=CC=4)cc3)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2522.png,[H]n1nc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2OC(=O)[C@]2([H])[C@]([H])(CC(N)=O)[C@]3([H])C=C[C@@]2([H])C3)cc1C1CC1
2523.png,[H][C@]1([C@@]2(C=C(C(CC3=C4CCCCCC4=NO3)CCN3CCN(C4C=CC(F)=CC=4)CC3)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2524.png,[H][C@]1(CC(=O)NC#N)[C@](C(=O)O)(C(CCc2onc3c2COCC3)N2CCN(c3ccc(F)cc3)CC2)[C@@]2([H])C=C[C@]1([H])C2
2525.png,[H][C@]1([C@]2(C[C@@](C=C2C2C(C)=CC=C(S(CC3C(Cl)=CC=CC=3Cl)(=O)=O)C=2)([H])[C@@]1(C(ON=C=[N-])=O)[H])[H])CC(=O)N
2526.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2cc(Cl)ccc2S(=O)(=O)Cc2cccc(C)c2F)[C@]2([H])C=C[C@@]1([H])C2
2527.png,[H][C@]1([C@@]2(C=C(C3C(/C=C/C(C4C=C(O)C=CC=4)=O)=CC=CC=3F)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2528.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)C2CN(CCC[N+]#[C-])C[C@@]([H])(O)[C@]2([H])CN)[C@]2([H])C=C[C@@]1([H])C2
2529.png,[H][C@]1([C@]2(C(N(C(c3c4CCCc5c(-c4[n](C)[n]3)[n]c(N)[n]c5)=O)CCC)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2530.png,[H]n1nc(OC(=O)C2CCCC2)cc1-c1nc2c([C@]34C=C[C@]([H])(C3)[C@@]([H])(CC(N)=O)[C@@]4([H])C(=O)O)cccc2n1N=C=[N-]
2531.png,[H]n1cc(C2CCN(S(=O)(=O)CCNC3CCCC3)CC2)c2cc(-c3cccs3)c(C#N)c(C(=O)N[C@]34C=C[C@]([H])(C3)[C@@]([H])(CC(N)=O)[C@@]4([H])C(=O)O)c21
2532.png,[H][C@@]1(C(=O)O)[C@]([H])(C(Cc2nnc(-c3cnc(-c4cc(F)ccc4Cl)cn3)n2-c2ccc(OC)nc2)C(N)=O)[C@]2([H])C=C[C@@]1([H])C2
2533.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1([Ar])[C@@]2([C@@]([C@](C(O)=O)([H])[C@]1(C=C2)[H])(C1C(F)=CC(Cl)=C(C2=NC=C(C3N(C4C=NC(OC)=CC=4)C(C)=NN=3)N=C2)C=1)CC(=O)N)[H])=O)[H])[H])CC(=O)N
2534.png,[H][C@]1([C@@]([H])(C)Oc2nc(-c3cc4c(cnn4C)s3)cc3nc(NC(=O)C[C@@]4([H])[C@@]([H])(C(=O)O)[C@@]5([H])C=C[C@]4([H])C5)n(C)c23)CNC(=O)C1
2535.png,[H][C@]1([C@]2(C[C@@](C=C2C(c2cc(C[C@@](NC[C@](c3cc(O)cc(O)c3)(O)[H])(C)[H])ccc2)C(NCc2c(F)ccc(C(F)(F)F)c2)=O)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2536.png,[H][C@]1([C@]2(C(C3C(C[C@@](NC[C@](C4C=C(O)C=C(O)C=4)(O)[H])(C)[H])=CC=CC=3CC(NCC3C=C(C(F)(F)F)C(F)=CC=3)=O)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
2537.png,[H][C@]1(CC(C2[C@@]3([C@@]([C@@](CC(=O)N)([H])[C@](C3)([H])C=2)(C(O)=O)C#C)[H])[C@@](O)([H])CC1)[n]1c2c(c[n]c([n]2)N[C@]2(CC[C@@](O)([H])CC2)[H])[n]c1Nc1c(F)c([H])c(F)cc1
2538.png,[H][C@]1([C@@]2(C=C(N3C4C(=C(N=CN=4)NC(C4=C(N5CCN(C(=O)C)CC5)N5C(=CN=C5)C([N+]#[C-])=C4)C)N=C3)[C@](C2)([C@]23[C@](CC(=O)N)([H])[C@](C(O)=O)([H])[C@@](C2)([H])C=C3)[C@@]1(C(O)=O)[H])[H])CC(=O)N
